ICB plus Code,Commissioner / Provider Code,PCN,PCN Code,Practice,Practice Code,Items,Actual Cost,Year Month,BNF Chemical Substance,BNF Chemical Substance Code,List Size
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),16C00,DARLINGTON PCN,U45102,ORCHARD COURT SURGERY,A83006,267,621.5128826,202501,Salbutamol,0301011R0,8633
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),16C00,DARLINGTON PCN,U45102,ORCHARD COURT SURGERY,A83006,3,23.69175434,202501,Terbutaline sulphate,0301011V0,8633
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),16C00,DARLINGTON PCN,U45102,ORCHARD COURT SURGERY,A83006,210,447.1866175,202502,Salbutamol,0301011R0,8644
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),16C00,DARLINGTON PCN,U45102,ORCHARD COURT SURGERY,A83006,5,55.25545717,202502,Terbutaline sulphate,0301011V0,8644
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),16C00,DARLINGTON PCN,U45102,PARKGATE SURGERY,A83641,176,522.4603547,202412,Salbutamol,0301011R0,4844
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),16C00,DARLINGTON PCN,U45102,PARKGATE SURGERY,A83641,4,31.58925274,202412,Terbutaline sulphate,0301011V0,4844
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),16C00,DARLINGTON PCN,U45102,PARKGATE SURGERY,A83641,186,459.0681574,202501,Salbutamol,0301011R0,4848
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),16C00,DARLINGTON PCN,U45102,PARKGATE SURGERY,A83641,147,491.6409239,202502,Salbutamol,0301011R0,4851
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),16C00,DARLINGTON PCN,U45102,ROCKLIFFE COURT SURGERY,A83048,150,524.0438506,202412,Salbutamol,0301011R0,6220
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),16C00,DARLINGTON PCN,U45102,ROCKLIFFE COURT SURGERY,A83048,6,46.34381282,202412,Terbutaline sulphate,0301011V0,6220
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),16C00,DARLINGTON PCN,U45102,ROCKLIFFE COURT SURGERY,A83048,133,300.5240495,202501,Salbutamol,0301011R0,6235
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),16C00,DARLINGTON PCN,U45102,ROCKLIFFE COURT SURGERY,A83048,5,38.44692189,202501,Terbutaline sulphate,0301011V0,6235
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),16C00,DARLINGTON PCN,U45102,ROCKLIFFE COURT SURGERY,A83048,113,268.7128055,202502,Salbutamol,0301011R0,6243
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),16C00,DARLINGTON PCN,U45102,ROCKLIFFE COURT SURGERY,A83048,5,37.93254626,202502,Terbutaline sulphate,0301011V0,6243
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),16C00,DARLINGTON PCN,U45102,WHINFIELD MEDICAL PRACTICE,A83005,428,1006.015536,202412,Salbutamol,0301011R0,12163
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),16C00,DARLINGTON PCN,U45102,WHINFIELD MEDICAL PRACTICE,A83005,13,110.5499846,202412,Terbutaline sulphate,0301011V0,12163
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),16C00,DARLINGTON PCN,U45102,WHINFIELD MEDICAL PRACTICE,A83005,427,990.7069371,202501,Salbutamol,0301011R0,12139
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),16C00,DARLINGTON PCN,U45102,WHINFIELD MEDICAL PRACTICE,A83005,12,118.4215717,202501,Terbutaline sulphate,0301011V0,12139
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),16C00,DARLINGTON PCN,U45102,WHINFIELD MEDICAL PRACTICE,A83005,345,841.1466791,202502,Salbutamol,0301011R0,12103
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),16C00,DARLINGTON PCN,U45102,WHINFIELD MEDICAL PRACTICE,A83005,8,63.17743677,202502,Terbutaline sulphate,0301011V0,12103
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),16C00,DUMMY,-,ALICE HOUSE HOSPICE,Y00035,1,1.902879185,202412,Salbutamol,0301011R0,
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),16C00,DUMMY,-,CENTRALMIDDLESBROUGH PCN CENTRAL HUB,Y07522,8,14.31104352,202412,Salbutamol,0301011R0,
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),16C00,DUMMY,-,CENTRALMIDDLESBROUGH PCN CENTRAL HUB,Y07522,1,7.897313184,202412,Terbutaline sulphate,0301011V0,
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),16C00,DUMMY,-,CENTRALMIDDLESBROUGH PCN CENTRAL HUB,Y07522,6,16.93417631,202501,Salbutamol,0301011R0,
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),16C00,DUMMY,-,CENTRALMIDDLESBROUGH PCN CENTRAL HUB,Y07522,9,18.39619902,202502,Salbutamol,0301011R0,
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),16C00,DUMMY,-,DARLINGTON CCG FT COMMUNITY PRACTICE,Y04031,7,19.18158976,202412,Salbutamol,0301011R0,
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),16C00,DUMMY,-,DARLINGTON CCG FT COMMUNITY PRACTICE,Y04031,7,19.066128,202501,Salbutamol,0301011R0,
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),16C00,DUMMY,-,DARLINGTON CCG FT COMMUNITY PRACTICE,Y04031,5,30.19610225,202502,Salbutamol,0301011R0,
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),16C00,DUMMY,-,DARLINGTON PALLIATIVE CARE,Y00142,6,108.9414259,202502,Salbutamol,0301011R0,
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),16C00,DUMMY,-,EXTENDED HOURS SERVICE-ONE LIFE,Y05753,1,1.399384729,202412,Salbutamol,0301011R0,
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),16C00,DUMMY,-,EXTENDED HOURS SERVICE-ONE LIFE,Y05753,1,3.156840758,202501,Salbutamol,0301011R0,
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),16C00,DUMMY,-,EXTENDED HOURS SERVICE-TENNANT STREET,Y05754,77,236.7707036,202412,Salbutamol,0301011R0,
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),16C00,DUMMY,-,EXTENDED HOURS SERVICE-TENNANT STREET,Y05754,56,150.9889417,202501,Salbutamol,0301011R0,
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),16C00,DUMMY,-,EXTENDED HOURS SERVICE-TENNANT STREET,Y05754,76,190.7787323,202502,Salbutamol,0301011R0,
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),16C00,DUMMY,-,EXTENDED HOURS SERVICE-TENNANT STREET,Y05754,1,7.897179596,202502,Terbutaline sulphate,0301011V0,
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),16C00,DUMMY,-,HOLGATE PCN ENHANCED CARE HOME SERVICE,Y07752,68,124.9632432,202412,Salbutamol,0301011R0,
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),16C00,DUMMY,-,HOLGATE PCN ENHANCED CARE HOME SERVICE,Y07752,45,72.79332464,202501,Salbutamol,0301011R0,
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),16C00,DUMMY,-,HOLGATE PCN ENHANCED CARE HOME SERVICE,Y07752,2,23.67935434,202501,Terbutaline sulphate,0301011V0,
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),16C00,DUMMY,-,HOLGATE PCN ENHANCED CARE HOME SERVICE,Y07752,50,78.83958886,202502,Salbutamol,0301011R0,
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),16C00,DUMMY,-,PRIMARY HEALTHCARE DARLINGTON,Y05682,46,95.04685978,202412,Salbutamol,0301011R0,
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),16C00,DUMMY,-,PRIMARY HEALTHCARE DARLINGTON,Y05682,46,106.5650536,202501,Salbutamol,0301011R0,
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),16C00,DUMMY,-,PRIMARY HEALTHCARE DARLINGTON,Y05682,30,60.9445183,202502,Salbutamol,0301011R0,
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),16C00,DUMMY,-,STAR SCHEME EXTENDED,Y05107,106,237.7232019,202412,Salbutamol,0301011R0,
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),16C00,DUMMY,-,STAR SCHEME EXTENDED,Y05107,109,304.2128611,202501,Salbutamol,0301011R0,
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),16C00,DUMMY,-,STAR SCHEME EXTENDED,Y05107,96,260.998237,202502,Salbutamol,0301011R0,
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),16C00,DUMMY,-,STAR SCHEME EXTENDED,Y05107,1,7.897179596,202502,Terbutaline sulphate,0301011V0,
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),16C00,DUMMY,-,THE RIDGEWAY HEALTH CENTRE,Y03303,,,202412,,,27
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),16C00,DUMMY,-,THE RIDGEWAY HEALTH CENTRE,Y03303,,,202501,,,27
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),16C00,DUMMY,-,THE RIDGEWAY HEALTH CENTRE,Y03303,,,202502,,,22
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),16C00,DUMMY,-,URGENT CARE CENTRE DARLINGTON OOH,Y02064,29,52.15302974,202412,Salbutamol,0301011R0,
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),16C00,DUMMY,-,URGENT CARE CENTRE DARLINGTON OOH,Y02064,22,63.69562471,202501,Salbutamol,0301011R0,
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),16C00,DUMMY,-,URGENT CARE CENTRE DARLINGTON OOH,Y02064,19,40.59035304,202502,Salbutamol,0301011R0,
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),16C00,EAST CLEVELAND PCN,U07842,BROTTON SURGERY,A81013,361,991.8217246,202412,Salbutamol,0301011R0,7583
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),16C00,EAST CLEVELAND PCN,U07842,BROTTON SURGERY,A81013,8,63.17850547,202412,Terbutaline sulphate,0301011V0,7583
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),16C00,EAST CLEVELAND PCN,U07842,BROTTON SURGERY,A81013,306,666.0697853,202501,Salbutamol,0301011R0,7599
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),16C00,EAST CLEVELAND PCN,U07842,BROTTON SURGERY,A81013,5,39.48625724,202501,Terbutaline sulphate,0301011V0,7599
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),16C00,EAST CLEVELAND PCN,U07842,BROTTON SURGERY,A81013,298,647.4024158,202502,Salbutamol,0301011R0,7614
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),16C00,EAST CLEVELAND PCN,U07842,BROTTON SURGERY,A81013,4,31.58871838,202502,Terbutaline sulphate,0301011V0,7614
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),16C00,EAST CLEVELAND PCN,U07842,HILLSIDE PRACTICE,A81022,323,1031.997202,202412,Salbutamol,0301011R0,9395
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),16C00,EAST CLEVELAND PCN,U07842,HILLSIDE PRACTICE,A81022,6,63.15370547,202412,Terbutaline sulphate,0301011V0,9395
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),16C00,EAST CLEVELAND PCN,U07842,HILLSIDE PRACTICE,A81022,327,895.2609777,202501,Salbutamol,0301011R0,9394
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),16C00,EAST CLEVELAND PCN,U07842,HILLSIDE PRACTICE,A81022,7,63.16561158,202501,Terbutaline sulphate,0301011V0,9394
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),16C00,EAST CLEVELAND PCN,U07842,HILLSIDE PRACTICE,A81022,289,938.5577895,202502,Salbutamol,0301011R0,9390
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),16C00,EAST CLEVELAND PCN,U07842,HILLSIDE PRACTICE,A81022,7,63.16503677,202502,Terbutaline sulphate,0301011V0,9390
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),16C00,EAST CLEVELAND PCN,U07842,SPRINGWOOD SURGERY,A81005,242,736.5815513,202412,Salbutamol,0301011R0,7727
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),16C00,EAST CLEVELAND PCN,U07842,SPRINGWOOD SURGERY,A81005,8,63.17850547,202412,Terbutaline sulphate,0301011V0,7727
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),16C00,EAST CLEVELAND PCN,U07842,SPRINGWOOD SURGERY,A81005,242,684.1382508,202501,Salbutamol,0301011R0,7708
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),16C00,EAST CLEVELAND PCN,U07842,SPRINGWOOD SURGERY,A81005,11,86.86976592,202501,Terbutaline sulphate,0301011V0,7708
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),16C00,EAST CLEVELAND PCN,U07842,SPRINGWOOD SURGERY,A81005,196,503.4985115,202502,Salbutamol,0301011R0,7690
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),16C00,EAST CLEVELAND PCN,U07842,SPRINGWOOD SURGERY,A81005,8,63.17743677,202502,Terbutaline sulphate,0301011V0,7690
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),16C00,EAST CLEVELAND PCN,U07842,THE GARTH,A81032,374,1103.835173,202412,Salbutamol,0301011R0,11518
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),16C00,EAST CLEVELAND PCN,U07842,THE GARTH,A81032,19,164.2797938,202412,Terbutaline sulphate,0301011V0,11518
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),16C00,EAST CLEVELAND PCN,U07842,THE GARTH,A81032,392,1291.464696,202501,Salbutamol,0301011R0,11555
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),16C00,EAST CLEVELAND PCN,U07842,THE GARTH,A81032,24,203.7647666,202501,Terbutaline sulphate,0301011V0,11555
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),16C00,EAST CLEVELAND PCN,U07842,THE GARTH,A81032,325,919.320572,202502,Salbutamol,0301011R0,11578
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),16C00,EAST CLEVELAND PCN,U07842,THE GARTH,A81032,17,134.2520531,202502,Terbutaline sulphate,0301011V0,11578
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),16C00,EAST CLEVELAND PCN,U07842,WOODSIDE SURGERY,A81053,233,1024.295248,202412,Salbutamol,0301011R0,5911
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),16C00,EAST CLEVELAND PCN,U07842,WOODSIDE SURGERY,A81053,3,23.69193955,202412,Terbutaline sulphate,0301011V0,5911
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),16C00,EAST CLEVELAND PCN,U07842,WOODSIDE SURGERY,A81053,226,724.3059662,202501,Salbutamol,0301011R0,5896
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),16C00,EAST CLEVELAND PCN,U07842,WOODSIDE SURGERY,A81053,3,23.69175434,202501,Terbutaline sulphate,0301011V0,5896
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),16C00,EAST CLEVELAND PCN,U07842,WOODSIDE SURGERY,A81053,192,738.088141,202502,Salbutamol,0301011R0,5890
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),16C00,EAST CLEVELAND PCN,U07842,WOODSIDE SURGERY,A81053,4,31.58871838,202502,Terbutaline sulphate,0301011V0,5890
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),16C00,ESTON PCN,U85257,CAMBRIDGE MEDICAL GROUP,A81051,224,533.6552038,202412,Salbutamol,0301011R0,7314
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),16C00,ESTON PCN,U85257,CAMBRIDGE MEDICAL GROUP,A81051,20,173.7160901,202412,Terbutaline sulphate,0301011V0,7314
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),16C00,ESTON PCN,U85257,CAMBRIDGE MEDICAL GROUP,A81051,244,687.4932951,202501,Salbutamol,0301011R0,7291
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),16C00,ESTON PCN,U85257,CAMBRIDGE MEDICAL GROUP,A81051,23,205.2913376,202501,Terbutaline sulphate,0301011V0,7291
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),16C00,ESTON PCN,U85257,CAMBRIDGE MEDICAL GROUP,A81051,209,781.0335799,202502,Salbutamol,0301011R0,7280
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),16C00,ESTON PCN,U85257,CAMBRIDGE MEDICAL GROUP,A81051,14,142.0996327,202502,Terbutaline sulphate,0301011V0,7280
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),16C00,ESTON PCN,U85257,NORMANBY MEDICAL CENTRE,A81021,1040,2392.935408,202412,Salbutamol,0301011R0,22901
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),16C00,ESTON PCN,U85257,NORMANBY MEDICAL CENTRE,A81021,37,315.8553274,202412,Terbutaline sulphate,0301011V0,22901
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),16C00,ESTON PCN,U85257,NORMANBY MEDICAL CENTRE,A81021,1035,2545.248815,202501,Salbutamol,0301011R0,22889
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),16C00,ESTON PCN,U85257,NORMANBY MEDICAL CENTRE,A81021,23,189.5216347,202501,Terbutaline sulphate,0301011V0,22889
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),16C00,ESTON PCN,U85257,NORMANBY MEDICAL CENTRE,A81021,903,2278.213054,202502,Salbutamol,0301011R0,22915
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),16C00,ESTON PCN,U85257,NORMANBY MEDICAL CENTRE,A81021,22,181.6227307,202502,Terbutaline sulphate,0301011V0,22915
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),16C00,ESTON PCN,U85257,SOUTH GRANGE MEDICAL GROUP PRACTICE,A81042,636,2648.30713,202412,Salbutamol,0301011R0,15304
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),16C00,ESTON PCN,U85257,SOUTH GRANGE MEDICAL GROUP PRACTICE,A81042,19,165.8187769,202412,Terbutaline sulphate,0301011V0,15304
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),16C00,ESTON PCN,U85257,SOUTH GRANGE MEDICAL GROUP PRACTICE,A81042,645,2299.355607,202501,Salbutamol,0301011R0,15325
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),16C00,ESTON PCN,U85257,SOUTH GRANGE MEDICAL GROUP PRACTICE,A81042,18,157.9202289,202501,Terbutaline sulphate,0301011V0,15325
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),16C00,ESTON PCN,U85257,SOUTH GRANGE MEDICAL GROUP PRACTICE,A81042,503,1813.291018,202502,Salbutamol,0301011R0,15368
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),16C00,ESTON PCN,U85257,SOUTH GRANGE MEDICAL GROUP PRACTICE,A81042,18,165.8035715,202502,Terbutaline sulphate,0301011V0,15368
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),16C00,ESTON PCN,U85257,THE ESTON SURGERY,A81065,159,337.3486367,202412,Salbutamol,0301011R0,3747
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),16C00,ESTON PCN,U85257,THE ESTON SURGERY,A81065,2,15.79462637,202412,Terbutaline sulphate,0301011V0,3747
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),16C00,ESTON PCN,U85257,THE ESTON SURGERY,A81065,185,388.0970079,202501,Salbutamol,0301011R0,3726
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),16C00,ESTON PCN,U85257,THE ESTON SURGERY,A81065,5,47.37110868,202501,Terbutaline sulphate,0301011V0,3726
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),16C00,ESTON PCN,U85257,THE ESTON SURGERY,A81065,144,319.3458094,202502,Salbutamol,0301011R0,3715
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),16C00,ESTON PCN,U85257,THE ESTON SURGERY,A81065,3,23.69153879,202502,Terbutaline sulphate,0301011V0,3715
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),16C00,GREATER MIDDLESBROUGH PCN,U02671,ACKLAM MEDICAL CENTRE,A81004,335,990.4296678,202412,Salbutamol,0301011R0,11335
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),16C00,GREATER MIDDLESBROUGH PCN,U02671,ACKLAM MEDICAL CENTRE,A81004,11,94.75535821,202412,Terbutaline sulphate,0301011V0,11335
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),16C00,GREATER MIDDLESBROUGH PCN,U02671,ACKLAM MEDICAL CENTRE,A81004,305,780.8448564,202501,Salbutamol,0301011R0,11322
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),16C00,GREATER MIDDLESBROUGH PCN,U02671,ACKLAM MEDICAL CENTRE,A81004,11,86.86976592,202501,Terbutaline sulphate,0301011V0,11322
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),16C00,GREATER MIDDLESBROUGH PCN,U02671,ACKLAM MEDICAL CENTRE,A81004,258,957.3753496,202502,Salbutamol,0301011R0,11328
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),16C00,GREATER MIDDLESBROUGH PCN,U02671,ACKLAM MEDICAL CENTRE,A81004,6,55.26785717,202502,Terbutaline sulphate,0301011V0,11328
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),16C00,GREATER MIDDLESBROUGH PCN,U02671,COULBY MEDICAL PRACTICE,A81058,366,999.2430237,202412,Salbutamol,0301011R0,9235
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),16C00,GREATER MIDDLESBROUGH PCN,U02671,COULBY MEDICAL PRACTICE,A81058,11,110.5251846,202412,Terbutaline sulphate,0301011V0,9235
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),16C00,GREATER MIDDLESBROUGH PCN,U02671,COULBY MEDICAL PRACTICE,A81058,352,1141.467676,202501,Salbutamol,0301011R0,9234
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),16C00,GREATER MIDDLESBROUGH PCN,U02671,COULBY MEDICAL PRACTICE,A81058,5,55.25596013,202501,Terbutaline sulphate,0301011V0,9234
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),16C00,GREATER MIDDLESBROUGH PCN,U02671,COULBY MEDICAL PRACTICE,A81058,337,1029.267063,202502,Salbutamol,0301011R0,9236
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),16C00,GREATER MIDDLESBROUGH PCN,U02671,COULBY MEDICAL PRACTICE,A81058,13,126.3176735,202502,Terbutaline sulphate,0301011V0,9236
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),16C00,GREATER MIDDLESBROUGH PCN,U02671,CROSSFELL HEALTH CENTRE,A81019,593,2188.673892,202412,Salbutamol,0301011R0,8953
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),16C00,GREATER MIDDLESBROUGH PCN,U02671,CROSSFELL HEALTH CENTRE,A81019,6,55.26879229,202412,Terbutaline sulphate,0301011V0,8953
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),16C00,GREATER MIDDLESBROUGH PCN,U02671,CROSSFELL HEALTH CENTRE,A81019,583,1913.355141,202501,Salbutamol,0301011R0,8952
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),16C00,GREATER MIDDLESBROUGH PCN,U02671,CROSSFELL HEALTH CENTRE,A81019,4,31.58900579,202501,Terbutaline sulphate,0301011V0,8952
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),16C00,GREATER MIDDLESBROUGH PCN,U02671,CROSSFELL HEALTH CENTRE,A81019,502,1545.012357,202502,Salbutamol,0301011R0,8923
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),16C00,GREATER MIDDLESBROUGH PCN,U02671,CROSSFELL HEALTH CENTRE,A81019,5,47.37067758,202502,Terbutaline sulphate,0301011V0,8923
NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD (QHM),16C00,GREATER MIDDLESBROUGH PCN,U02671,HIRSEL MEDICAL CENTRE,A81038,195,778.6455024,202412,Salbutamol,0301011R0,3800
