date,sicbl,pcn,pcn_code,practice,practice_code,list_size,antidepressant_items,antidepressant_items_per_patient,antidepressant_patients,hrt_items,hrt_items_per_patient,hrt_patients,pct_patients_on_hrt,imd_score
202402,13T,NEWCASTLE EAST PCN,U17849,WALKER MEDICAL GROUP,A86011,3227,514,159.281066,343,27,8.366904245,15,0.5,67.36
202403,13T,NEWCASTLE EAST PCN,U17849,WALKER MEDICAL GROUP,A86011,3220,456,141.6149068,304,29,9.00621118,16,0.5,67.36
202404,13T,NEWCASTLE EAST PCN,U17849,WALKER MEDICAL GROUP,A86011,3208,492,153.3665835,328,23,7.16957606,13,0.4,67.36
202405,13T,NEWCASTLE EAST PCN,U17849,WALKER MEDICAL GROUP,A86011,3206,553,172.489083,369,29,9.045539613,16,0.5,67.36
202406,13T,NEWCASTLE EAST PCN,U17849,WALKER MEDICAL GROUP,A86011,3206,461,143.7928883,307,23,7.174048659,13,0.4,67.36
202407,13T,NEWCASTLE EAST PCN,U17849,WALKER MEDICAL GROUP,A86011,3202,577,180.1998751,385,38,11.86758276,21,0.7,67.36
202408,13T,NEWCASTLE EAST PCN,U17849,WALKER MEDICAL GROUP,A86011,3194,489,153.0995617,326,37,11.58422041,21,0.7,67.36
202409,13T,NEWCASTLE EAST PCN,U17849,WALKER MEDICAL GROUP,A86011,3195,533,166.8231612,355,33,10.3286385,18,0.6,67.36
202410,13T,NEWCASTLE EAST PCN,U17849,WALKER MEDICAL GROUP,A86011,3193,542,169.7463201,361,36,11.27466333,20,0.6,67.36
202411,13T,NEWCASTLE EAST PCN,U17849,WALKER MEDICAL GROUP,A86011,3197,514,160.7757272,343,34,10.63497028,19,0.6,67.36
202412,13T,NEWCASTLE EAST PCN,U17849,WALKER MEDICAL GROUP,A86011,3195,518,162.1283255,345,37,11.58059468,21,0.7,67.36
202501,13T,NEWCASTLE EAST PCN,U17849,WALKER MEDICAL GROUP,A86011,3191,534,167.3456597,356,35,10.96834848,19,0.6,67.36
202301,13T,WEST END FAMILY HEALTH PCN,U44695,WEST ROAD MEDICAL CENTRE,A86012,3243,210,64.75485661,140,122,37.61948813,68,2.1,30.52
202302,13T,WEST END FAMILY HEALTH PCN,U44695,WEST ROAD MEDICAL CENTRE,A86012,3265,200,61.25574273,133,138,42.26646248,77,2.4,30.52
202303,13T,WEST END FAMILY HEALTH PCN,U44695,WEST ROAD MEDICAL CENTRE,A86012,3293,208,63.16428788,139,140,42.51442454,78,2.4,30.52
202304,13T,WEST END FAMILY HEALTH PCN,U44695,WEST ROAD MEDICAL CENTRE,A86012,3309,214,64.67210638,143,138,41.70444243,77,2.3,30.52
202305,13T,WEST END FAMILY HEALTH PCN,U44695,WEST ROAD MEDICAL CENTRE,A86012,3315,209,63.04675716,139,120,36.19909502,67,2,30.52
202306,13T,WEST END FAMILY HEALTH PCN,U44695,WEST ROAD MEDICAL CENTRE,A86012,3329,241,72.39411235,161,127,38.14959447,71,2.1,30.52
202307,13T,WEST END FAMILY HEALTH PCN,U44695,WEST ROAD MEDICAL CENTRE,A86012,3347,250,74.6937556,167,127,37.94442785,71,2.1,30.52
202308,13T,WEST END FAMILY HEALTH PCN,U44695,WEST ROAD MEDICAL CENTRE,A86012,3347,243,72.60233045,162,130,38.84075291,72,2.2,30.52
202309,13T,WEST END FAMILY HEALTH PCN,U44695,WEST ROAD MEDICAL CENTRE,A86012,3398,200,58.85815185,133,131,38.55208946,73,2.1,30.52
202310,13T,WEST END FAMILY HEALTH PCN,U44695,WEST ROAD MEDICAL CENTRE,A86012,3440,261,75.87209302,174,130,37.79069767,72,2.1,30.52
202311,13T,WEST END FAMILY HEALTH PCN,U44695,WEST ROAD MEDICAL CENTRE,A86012,3474,225,64.76683938,150,138,39.72366149,77,2.2,30.52
202312,13T,WEST END FAMILY HEALTH PCN,U44695,WEST ROAD MEDICAL CENTRE,A86012,3516,243,69.11262799,162,133,37.82707622,74,2.1,30.52
202401,13T,WEST END FAMILY HEALTH PCN,U44695,WEST ROAD MEDICAL CENTRE,A86012,3546,232,65.42583192,155,131,36.9430344,73,2.1,30.52
202402,13T,WEST END FAMILY HEALTH PCN,U44695,WEST ROAD MEDICAL CENTRE,A86012,3586,220,61.34969325,147,138,38.4829894,77,2.1,30.52
202403,13T,WEST END FAMILY HEALTH PCN,U44695,WEST ROAD MEDICAL CENTRE,A86012,3606,232,64.33721575,155,140,38.82418192,78,2.2,30.52
202404,13T,WEST END FAMILY HEALTH PCN,U44695,WEST ROAD MEDICAL CENTRE,A86012,3632,211,58.09471366,141,134,36.89427313,74,2,30.52
202405,13T,WEST END FAMILY HEALTH PCN,U44695,WEST ROAD MEDICAL CENTRE,A86012,3646,249,68.29402084,166,134,36.7526056,74,2,30.52
202406,13T,WEST END FAMILY HEALTH PCN,U44695,WEST ROAD MEDICAL CENTRE,A86012,3670,234,63.76021798,156,140,38.14713896,78,2.1,30.52
202407,13T,WEST END FAMILY HEALTH PCN,U44695,WEST ROAD MEDICAL CENTRE,A86012,3691,253,68.54510973,169,139,37.65917096,77,2.1,30.52
202408,13T,WEST END FAMILY HEALTH PCN,U44695,WEST ROAD MEDICAL CENTRE,A86012,3697,258,69.78631323,172,144,38.95050041,80,2.2,30.52
202409,13T,WEST END FAMILY HEALTH PCN,U44695,WEST ROAD MEDICAL CENTRE,A86012,3714,228,61.38933764,152,145,39.04146473,81,2.2,30.52
202410,13T,WEST END FAMILY HEALTH PCN,U44695,WEST ROAD MEDICAL CENTRE,A86012,3731,229,61.37764674,153,139,37.2554275,77,2.1,30.52
202411,13T,WEST END FAMILY HEALTH PCN,U44695,WEST ROAD MEDICAL CENTRE,A86012,3732,214,57.34190782,143,142,38.04930332,79,2.1,30.52
202412,13T,WEST END FAMILY HEALTH PCN,U44695,WEST ROAD MEDICAL CENTRE,A86012,3731,252,67.54221388,168,146,39.13160011,81,2.2,30.52
202501,13T,WEST END FAMILY HEALTH PCN,U44695,WEST ROAD MEDICAL CENTRE,A86012,3734,252,67.48794858,168,149,39.90358864,83,2.2,30.52
202301,13T,NEWCASTLE OUTER WEST PCN,U87170,WESTERHOPE MEDICAL GROUP,A86025,4320,706,163.4259259,471,59,13.65740741,33,0.8,25.59
202302,13T,NEWCASTLE OUTER WEST PCN,U87170,WESTERHOPE MEDICAL GROUP,A86025,4316,515,119.3234476,343,59,13.67006487,33,0.8,25.59
202303,13T,NEWCASTLE OUTER WEST PCN,U87170,WESTERHOPE MEDICAL GROUP,A86025,4309,639,148.2942678,426,71,16.47714087,39,0.9,25.59
202304,13T,NEWCASTLE OUTER WEST PCN,U87170,WESTERHOPE MEDICAL GROUP,A86025,4305,682,158.4204413,455,65,15.09872242,36,0.8,25.59
202305,13T,NEWCASTLE OUTER WEST PCN,U87170,WESTERHOPE MEDICAL GROUP,A86025,4292,572,133.2712022,381,58,13.51351351,32,0.7,25.59
202306,13T,NEWCASTLE OUTER WEST PCN,U87170,WESTERHOPE MEDICAL GROUP,A86025,4288,611,142.4906716,407,64,14.92537313,36,0.8,25.59
202307,13T,NEWCASTLE OUTER WEST PCN,U87170,WESTERHOPE MEDICAL GROUP,A86025,4284,695,162.2315593,463,71,16.57329599,39,0.9,25.59
202308,13T,NEWCASTLE OUTER WEST PCN,U87170,WESTERHOPE MEDICAL GROUP,A86025,4284,598,139.589169,399,63,14.70588235,35,0.8,25.59
202309,13T,NEWCASTLE OUTER WEST PCN,U87170,WESTERHOPE MEDICAL GROUP,A86025,4259,621,145.8088753,414,65,15.26179854,36,0.8,25.59
202310,13T,NEWCASTLE OUTER WEST PCN,U87170,WESTERHOPE MEDICAL GROUP,A86025,4237,672,158.602785,448,74,17.46518763,41,1,25.59
202311,13T,NEWCASTLE OUTER WEST PCN,U87170,WESTERHOPE MEDICAL GROUP,A86025,4222,566,134.0596874,377,71,16.81667456,39,0.9,25.59
202312,13T,NEWCASTLE OUTER WEST PCN,U87170,WESTERHOPE MEDICAL GROUP,A86025,4211,608,144.3837568,405,67,15.91071005,37,0.9,25.59
202401,13T,NEWCASTLE OUTER WEST PCN,U87170,WESTERHOPE MEDICAL GROUP,A86025,4202,650,154.6882437,433,70,16.65873394,39,0.9,25.59
202402,13T,NEWCASTLE OUTER WEST PCN,U87170,WESTERHOPE MEDICAL GROUP,A86025,4190,604,144.1527446,403,59,14.08114558,33,0.8,25.59
202403,13T,NEWCASTLE OUTER WEST PCN,U87170,WESTERHOPE MEDICAL GROUP,A86025,4175,606,145.1497006,404,84,20.11976048,47,1.1,25.59
202404,13T,NEWCASTLE OUTER WEST PCN,U87170,WESTERHOPE MEDICAL GROUP,A86025,4155,589,141.7569194,393,67,16.12515042,37,0.9,25.59
202405,13T,NEWCASTLE OUTER WEST PCN,U87170,WESTERHOPE MEDICAL GROUP,A86025,4139,657,158.7339937,438,66,15.94588065,37,0.9,25.59
202406,13T,NEWCASTLE OUTER WEST PCN,U87170,WESTERHOPE MEDICAL GROUP,A86025,4120,583,141.5048544,389,65,15.77669903,36,0.9,25.59
202407,13T,NEWCASTLE OUTER WEST PCN,U87170,WESTERHOPE MEDICAL GROUP,A86025,4113,607,147.5808412,405,68,16.53294432,38,0.9,25.59
202408,13T,NEWCASTLE OUTER WEST PCN,U87170,WESTERHOPE MEDICAL GROUP,A86025,4098,552,134.6998536,368,47,11.46900927,26,0.6,25.59
202409,13T,NEWCASTLE OUTER WEST PCN,U87170,WESTERHOPE MEDICAL GROUP,A86025,4075,596,146.2576687,397,64,15.70552147,36,0.9,25.59
202410,13T,NEWCASTLE OUTER WEST PCN,U87170,WESTERHOPE MEDICAL GROUP,A86025,4082,640,156.7858893,427,65,15.92356688,36,0.9,25.59
202411,13T,NEWCASTLE OUTER WEST PCN,U87170,WESTERHOPE MEDICAL GROUP,A86025,4088,582,142.3679061,388,69,16.87866928,38,0.9,25.59
202412,13T,NEWCASTLE OUTER WEST PCN,U87170,WESTERHOPE MEDICAL GROUP,A86025,4092,570,139.2961877,380,55,13.44086022,31,0.8,25.59
202501,13T,NEWCASTLE OUTER WEST PCN,U87170,WESTERHOPE MEDICAL GROUP,A86025,4092,649,158.6021505,433,72,17.59530792,40,1,25.59
202301,13T,GATESHEAD INNER WEST PCN,U33691,WHICKHAM COTTAGE MEDICAL CENTRE,A85020,4680,398,85.04273504,265,115,24.57264957,64,1.4,22.81
202302,13T,GATESHEAD INNER WEST PCN,U33691,WHICKHAM COTTAGE MEDICAL CENTRE,A85020,4687,344,73.39449541,229,102,21.76232131,57,1.2,22.81
202303,13T,GATESHEAD INNER WEST PCN,U33691,WHICKHAM COTTAGE MEDICAL CENTRE,A85020,4685,469,100.1067236,313,103,21.9850587,57,1.2,22.81
202304,13T,GATESHEAD INNER WEST PCN,U33691,WHICKHAM COTTAGE MEDICAL CENTRE,A85020,4695,339,72.20447284,226,116,24.70713525,64,1.4,22.81
202305,13T,GATESHEAD INNER WEST PCN,U33691,WHICKHAM COTTAGE MEDICAL CENTRE,A85020,4691,424,90.38584524,283,96,20.46471968,53,1.1,22.81
202306,13T,GATESHEAD INNER WEST PCN,U33691,WHICKHAM COTTAGE MEDICAL CENTRE,A85020,4697,330,70.25761124,220,116,24.69661486,64,1.4,22.81
202307,13T,GATESHEAD INNER WEST PCN,U33691,WHICKHAM COTTAGE MEDICAL CENTRE,A85020,4702,370,78.68991918,247,112,23.81965121,62,1.3,22.81
202308,13T,GATESHEAD INNER WEST PCN,U33691,WHICKHAM COTTAGE MEDICAL CENTRE,A85020,4702,374,79.54062101,249,107,22.75627393,59,1.3,22.81
202309,13T,GATESHEAD INNER WEST PCN,U33691,WHICKHAM COTTAGE MEDICAL CENTRE,A85020,4709,366,77.72350818,244,116,24.63368019,64,1.4,22.81
202310,13T,GATESHEAD INNER WEST PCN,U33691,WHICKHAM COTTAGE MEDICAL CENTRE,A85020,4719,375,79.46598856,250,98,20.76711168,54,1.1,22.81
202311,13T,GATESHEAD INNER WEST PCN,U33691,WHICKHAM COTTAGE MEDICAL CENTRE,A85020,4719,354,75.0158932,236,113,23.94575122,63,1.3,22.81
202312,13T,GATESHEAD INNER WEST PCN,U33691,WHICKHAM COTTAGE MEDICAL CENTRE,A85020,4719,376,79.67789786,251,115,24.36956982,64,1.4,22.81
202401,13T,GATESHEAD INNER WEST PCN,U33691,WHICKHAM COTTAGE MEDICAL CENTRE,A85020,4714,393,83.36868901,262,104,22.06194315,58,1.2,22.81
202402,13T,GATESHEAD INNER WEST PCN,U33691,WHICKHAM COTTAGE MEDICAL CENTRE,A85020,4711,329,69.83655275,219,108,22.92506899,60,1.3,22.81
202403,13T,GATESHEAD INNER WEST PCN,U33691,WHICKHAM COTTAGE MEDICAL CENTRE,A85020,4710,415,88.1104034,277,120,25.47770701,67,1.4,22.81
202404,13T,GATESHEAD INNER WEST PCN,U33691,WHICKHAM COTTAGE MEDICAL CENTRE,A85020,4712,442,93.80305603,295,118,25.04244482,66,1.4,22.81
202405,13T,GATESHEAD INNER WEST PCN,U33691,WHICKHAM COTTAGE MEDICAL CENTRE,A85020,4712,376,79.79626486,251,113,23.98132428,63,1.3,22.81
202406,13T,GATESHEAD INNER WEST PCN,U33691,WHICKHAM COTTAGE MEDICAL CENTRE,A85020,4706,368,78.19804505,245,109,23.16192095,61,1.3,22.81
202407,13T,GATESHEAD INNER WEST PCN,U33691,WHICKHAM COTTAGE MEDICAL CENTRE,A85020,4710,397,84.28874735,265,151,32.05944798,84,1.8,22.81
202408,13T,GATESHEAD INNER WEST PCN,U33691,WHICKHAM COTTAGE MEDICAL CENTRE,A85020,4708,366,77.74001699,244,109,23.15208156,61,1.3,22.81
202409,13T,GATESHEAD INNER WEST PCN,U33691,WHICKHAM COTTAGE MEDICAL CENTRE,A85020,4703,365,77.61003615,243,115,24.45247714,64,1.4,22.81
202410,13T,GATESHEAD INNER WEST PCN,U33691,WHICKHAM COTTAGE MEDICAL CENTRE,A85020,4700,412,87.65957447,275,140,29.78723404,78,1.7,22.81
202411,13T,GATESHEAD INNER WEST PCN,U33691,WHICKHAM COTTAGE MEDICAL CENTRE,A85020,4697,345,73.45113902,230,111,23.6321056,62,1.3,22.81
202412,13T,GATESHEAD INNER WEST PCN,U33691,WHICKHAM COTTAGE MEDICAL CENTRE,A85020,4704,445,94.60034014,297,109,23.17176871,61,1.3,22.81
202501,13T,GATESHEAD INNER WEST PCN,U33691,WHICKHAM COTTAGE MEDICAL CENTRE,A85020,4702,395,84.00680561,263,131,27.8604849,73,1.6,22.81
202301,13T,GATESHEAD CENTRAL SOUTH PCN,U91254,WREKENTON MEDICAL GROUP,A85016,3413,548,160.5625549,365,43,12.59888661,24,0.7,56.1
202302,13T,GATESHEAD CENTRAL SOUTH PCN,U91254,WREKENTON MEDICAL GROUP,A85016,3431,546,159.1372778,364,37,10.78402798,21,0.6,56.1
202303,13T,GATESHEAD CENTRAL SOUTH PCN,U91254,WREKENTON MEDICAL GROUP,A85016,3506,686,195.664575,457,51,14.54649173,28,0.8,56.1
202304,13T,GATESHEAD CENTRAL SOUTH PCN,U91254,WREKENTON MEDICAL GROUP,A85016,3501,569,162.5249929,379,37,10.56840903,21,0.6,56.1
202305,13T,GATESHEAD CENTRAL SOUTH PCN,U91254,WREKENTON MEDICAL GROUP,A85016,3511,563,160.3531757,375,46,13.10168043,26,0.7,56.1
202306,13T,GATESHEAD CENTRAL SOUTH PCN,U91254,WREKENTON MEDICAL GROUP,A85016,3517,607,172.5902758,405,51,14.50099517,28,0.8,56.1
202307,13T,GATESHEAD CENTRAL SOUTH PCN,U91254,WREKENTON MEDICAL GROUP,A85016,3530,582,164.8725212,388,43,12.18130312,24,0.7,56.1
202308,13T,GATESHEAD CENTRAL SOUTH PCN,U91254,WREKENTON MEDICAL GROUP,A85016,3530,612,173.3711048,408,57,16.14730878,32,0.9,56.1
202309,13T,GATESHEAD CENTRAL SOUTH PCN,U91254,WREKENTON MEDICAL GROUP,A85016,3547,577,162.6726811,385,47,13.25063434,26,0.7,56.1
202310,13T,GATESHEAD CENTRAL SOUTH PCN,U91254,WREKENTON MEDICAL GROUP,A85016,3552,566,159.3468468,377,42,11.82432432,23,0.6,56.1
202311,13T,GATESHEAD CENTRAL SOUTH PCN,U91254,WREKENTON MEDICAL GROUP,A85016,3550,617,173.8028169,411,45,12.67605634,25,0.7,56.1
202312,13T,GATESHEAD CENTRAL SOUTH PCN,U91254,WREKENTON MEDICAL GROUP,A85016,3553,584,164.3681396,389,42,11.82099634,23,0.6,56.1
202401,13T,GATESHEAD CENTRAL SOUTH PCN,U91254,WREKENTON MEDICAL GROUP,A85016,3568,602,168.7219731,401,45,12.61210762,25,0.7,56.1
202402,13T,GATESHEAD CENTRAL SOUTH PCN,U91254,WREKENTON MEDICAL GROUP,A85016,3577,565,157.9535924,377,41,11.46211909,23,0.6,56.1
202403,13T,GATESHEAD CENTRAL SOUTH PCN,U91254,WREKENTON MEDICAL GROUP,A85016,3594,579,161.1018364,386,47,13.07735114,26,0.7,56.1
202404,13T,GATESHEAD CENTRAL SOUTH PCN,U91254,WREKENTON MEDICAL GROUP,A85016,3592,604,168.1514477,403,53,14.75501114,29,0.8,56.1
202405,13T,GATESHEAD CENTRAL SOUTH PCN,U91254,WREKENTON MEDICAL GROUP,A85016,3601,575,159.6778673,383,43,11.94112746,24,0.7,56.1
202406,13T,GATESHEAD CENTRAL SOUTH PCN,U91254,WREKENTON MEDICAL GROUP,A85016,3602,584,162.1321488,389,35,9.716823987,19,0.5,56.1
202407,13T,GATESHEAD CENTRAL SOUTH PCN,U91254,WREKENTON MEDICAL GROUP,A85016,3619,670,185.1340149,447,48,13.26333241,27,0.7,56.1
202408,13T,GATESHEAD CENTRAL SOUTH PCN,U91254,WREKENTON MEDICAL GROUP,A85016,3619,606,167.4495717,404,42,11.60541586,23,0.6,56.1
202409,13T,GATESHEAD CENTRAL SOUTH PCN,U91254,WREKENTON MEDICAL GROUP,A85016,3631,631,173.7813275,421,48,13.21949876,27,0.7,56.1
202410,13T,GATESHEAD CENTRAL SOUTH PCN,U91254,WREKENTON MEDICAL GROUP,A85016,3639,690,189.6125309,460,43,11.81643309,24,0.7,56.1
202411,13T,GATESHEAD CENTRAL SOUTH PCN,U91254,WREKENTON MEDICAL GROUP,A85016,3644,552,151.481888,368,46,12.62349067,26,0.7,56.1
202412,13T,GATESHEAD CENTRAL SOUTH PCN,U91254,WREKENTON MEDICAL GROUP,A85016,3644,644,176.7288694,429,57,15.64215148,32,0.9,56.1
202501,13T,GATESHEAD CENTRAL SOUTH PCN,U91254,WREKENTON MEDICAL GROUP,A85016,3642,693,190.2800659,462,75,20.59308072,42,1.2,56.1
202301,16C,GREATER MIDDLESBROUGH PCN,U02671,ACKLAM MEDICAL CENTRE,A81004,3374,298,88.32246592,199,41,12.15174867,23,0.7,11.64
202302,16C,GREATER MIDDLESBROUGH PCN,U02671,ACKLAM MEDICAL CENTRE,A81004,3378,302,89.40201303,201,45,13.32149201,25,0.7,11.64
202303,16C,GREATER MIDDLESBROUGH PCN,U02671,ACKLAM MEDICAL CENTRE,A81004,3382,307,90.77468953,205,39,11.53163808,22,0.7,11.64
202304,16C,GREATER MIDDLESBROUGH PCN,U02671,ACKLAM MEDICAL CENTRE,A81004,3374,276,81.80201541,184,36,10.6698281,20,0.6,11.64
202305,16C,GREATER MIDDLESBROUGH PCN,U02671,ACKLAM MEDICAL CENTRE,A81004,3378,318,94.13854352,212,59,17.46595619,33,1,11.64
202306,16C,GREATER MIDDLESBROUGH PCN,U02671,ACKLAM MEDICAL CENTRE,A81004,3375,286,84.74074074,191,44,13.03703704,24,0.7,11.64
202307,16C,GREATER MIDDLESBROUGH PCN,U02671,ACKLAM MEDICAL CENTRE,A81004,3383,261,77.15045817,174,55,16.25775939,31,0.9,11.64
202308,16C,GREATER MIDDLESBROUGH PCN,U02671,ACKLAM MEDICAL CENTRE,A81004,3383,288,85.13154005,192,50,14.77978126,28,0.8,11.64
202309,16C,GREATER MIDDLESBROUGH PCN,U02671,ACKLAM MEDICAL CENTRE,A81004,3393,268,78.98614795,179,49,14.4414972,27,0.8,11.64
202310,16C,GREATER MIDDLESBROUGH PCN,U02671,ACKLAM MEDICAL CENTRE,A81004,3389,278,82.03009737,185,60,17.70433756,33,1,11.64
202311,16C,GREATER MIDDLESBROUGH PCN,U02671,ACKLAM MEDICAL CENTRE,A81004,3388,280,82.6446281,187,45,13.28217237,25,0.7,11.64
202312,16C,GREATER MIDDLESBROUGH PCN,U02671,ACKLAM MEDICAL CENTRE,A81004,3387,289,85.32624742,193,49,14.46708001,27,0.8,11.64
202401,16C,GREATER MIDDLESBROUGH PCN,U02671,ACKLAM MEDICAL CENTRE,A81004,3382,287,84.86102898,191,53,15.67120047,29,0.9,11.64
202402,16C,GREATER MIDDLESBROUGH PCN,U02671,ACKLAM MEDICAL CENTRE,A81004,3376,274,81.16113744,183,50,14.81042654,28,0.8,11.64
202403,16C,GREATER MIDDLESBROUGH PCN,U02671,ACKLAM MEDICAL CENTRE,A81004,3371,284,84.24799763,189,42,12.45921092,23,0.7,11.64
202404,16C,GREATER MIDDLESBROUGH PCN,U02671,ACKLAM MEDICAL CENTRE,A81004,3366,270,80.21390374,180,44,13.07189542,24,0.7,11.64
202405,16C,GREATER MIDDLESBROUGH PCN,U02671,ACKLAM MEDICAL CENTRE,A81004,3364,271,80.5588585,181,50,14.86325803,28,0.8,11.64
202406,16C,GREATER MIDDLESBROUGH PCN,U02671,ACKLAM MEDICAL CENTRE,A81004,3361,256,76.1678072,171,44,13.09134186,24,0.7,11.64
202407,16C,GREATER MIDDLESBROUGH PCN,U02671,ACKLAM MEDICAL CENTRE,A81004,3360,283,84.22619048,189,47,13.98809524,26,0.8,11.64
202408,16C,GREATER MIDDLESBROUGH PCN,U02671,ACKLAM MEDICAL CENTRE,A81004,3375,283,83.85185185,189,44,13.03703704,24,0.7,11.64
202409,16C,GREATER MIDDLESBROUGH PCN,U02671,ACKLAM MEDICAL CENTRE,A81004,3388,269,79.39787485,179,47,13.87249115,26,0.8,11.64
202410,16C,GREATER MIDDLESBROUGH PCN,U02671,ACKLAM MEDICAL CENTRE,A81004,3397,276,81.24816014,184,51,15.01324698,28,0.8,11.64
202411,16C,GREATER MIDDLESBROUGH PCN,U02671,ACKLAM MEDICAL CENTRE,A81004,3400,290,85.29411765,193,60,17.64705882,33,1,11.64
202412,16C,GREATER MIDDLESBROUGH PCN,U02671,ACKLAM MEDICAL CENTRE,A81004,3401,293,86.15113202,195,49,14.4075272,27,0.8,11.64
202501,16C,GREATER MIDDLESBROUGH PCN,U02671,ACKLAM MEDICAL CENTRE,A81004,3397,281,82.7200471,187,47,13.83573742,26,0.8,11.64
202301,16C,NORTH STOCKTON PCN,U07032,ALMA MEDICAL CENTRE,A81067,3480,516,148.2758621,344,44,12.64367816,24,0.7,71.14
202302,16C,NORTH STOCKTON PCN,U07032,ALMA MEDICAL CENTRE,A81067,3478,431,123.9217941,287,50,14.37607821,28,0.8,71.14
202303,16C,NORTH STOCKTON PCN,U07032,ALMA MEDICAL CENTRE,A81067,3474,523,150.54692,349,60,17.27115717,33,0.9,71.14
202304,16C,NORTH STOCKTON PCN,U07032,ALMA MEDICAL CENTRE,A81067,3479,442,127.0480023,295,55,15.80914056,31,0.9,71.14
202305,16C,NORTH STOCKTON PCN,U07032,ALMA MEDICAL CENTRE,A81067,3484,461,132.3191734,307,61,17.50861079,34,1,71.14
202306,16C,NORTH STOCKTON PCN,U07032,ALMA MEDICAL CENTRE,A81067,3485,512,146.9153515,341,55,15.78192253,31,0.9,71.14
202307,16C,NORTH STOCKTON PCN,U07032,ALMA MEDICAL CENTRE,A81067,3470,501,144.3804035,334,69,19.88472622,38,1.1,71.14
202308,16C,NORTH STOCKTON PCN,U07032,ALMA MEDICAL CENTRE,A81067,3470,464,133.7175793,309,60,17.29106628,33,1,71.14
202309,16C,NORTH STOCKTON PCN,U07032,ALMA MEDICAL CENTRE,A81067,3443,523,151.9024107,349,55,15.97444089,31,0.9,71.14
202310,16C,NORTH STOCKTON PCN,U07032,ALMA MEDICAL CENTRE,A81067,3423,512,149.576395,341,59,17.23634239,33,1,71.14
202311,16C,NORTH STOCKTON PCN,U07032,ALMA MEDICAL CENTRE,A81067,3407,517,151.7464045,345,61,17.90431465,34,1,71.14
202312,16C,NORTH STOCKTON PCN,U07032,ALMA MEDICAL CENTRE,A81067,3394,505,148.7919859,337,62,18.26753094,34,1,71.14
202401,16C,NORTH STOCKTON PCN,U07032,ALMA MEDICAL CENTRE,A81067,3381,488,144.3359953,325,56,16.563147,31,0.9,71.14
202402,16C,NORTH STOCKTON PCN,U07032,ALMA MEDICAL CENTRE,A81067,3365,461,136.9985141,307,59,17.53343239,33,1,71.14
202403,16C,NORTH STOCKTON PCN,U07032,ALMA MEDICAL CENTRE,A81067,3355,503,149.9254844,335,60,17.88375559,33,1,71.14
202404,16C,NORTH STOCKTON PCN,U07032,ALMA MEDICAL CENTRE,A81067,3344,514,153.708134,343,68,20.33492823,38,1.1,71.14
202405,16C,NORTH STOCKTON PCN,U07032,ALMA MEDICAL CENTRE,A81067,3333,495,148.5148515,330,51,15.30153015,28,0.8,71.14
202406,16C,NORTH STOCKTON PCN,U07032,ALMA MEDICAL CENTRE,A81067,3323,477,143.5449895,318,50,15.0466446,28,0.8,71.14
202407,16C,NORTH STOCKTON PCN,U07032,ALMA MEDICAL CENTRE,A81067,3313,516,155.7500755,344,50,15.09206158,28,0.8,71.14
202408,16C,NORTH STOCKTON PCN,U07032,ALMA MEDICAL CENTRE,A81067,3320,519,156.3253012,346,48,14.45783133,27,0.8,71.14
202409,16C,NORTH STOCKTON PCN,U07032,ALMA MEDICAL CENTRE,A81067,3323,457,137.5263316,305,66,19.86157087,37,1.1,71.14
202410,16C,NORTH STOCKTON PCN,U07032,ALMA MEDICAL CENTRE,A81067,3320,539,162.3493976,359,44,13.25301205,24,0.7,71.14
202411,16C,NORTH STOCKTON PCN,U07032,ALMA MEDICAL CENTRE,A81067,3319,465,140.1024405,310,45,13.55830069,25,0.8,71.14
202412,16C,NORTH STOCKTON PCN,U07032,ALMA MEDICAL CENTRE,A81067,3319,462,139.1985538,308,44,13.25700512,24,0.7,71.14
202501,16C,NORTH STOCKTON PCN,U07032,ALMA MEDICAL CENTRE,A81067,3320,510,153.6144578,340,40,12.04819277,22,0.7,71.14
202301,16C,ONE LIFE HARTLEPOOL PCN,U27349,BANKHOUSE SURGERY,A81007,2973,330,110.9989909,220,51,17.15438951,28,0.9,66.57
202302,16C,ONE LIFE HARTLEPOOL PCN,U27349,BANKHOUSE SURGERY,A81007,2970,325,109.4276094,217,51,17.17171717,28,0.9,66.57
202303,16C,ONE LIFE HARTLEPOOL PCN,U27349,BANKHOUSE SURGERY,A81007,2986,366,122.5720027,244,45,15.0703282,25,0.8,66.57
202304,16C,ONE LIFE HARTLEPOOL PCN,U27349,BANKHOUSE SURGERY,A81007,2984,309,103.5522788,206,41,13.73994638,23,0.8,66.57
202305,16C,ONE LIFE HARTLEPOOL PCN,U27349,BANKHOUSE SURGERY,A81007,2980,339,113.7583893,226,39,13.08724832,22,0.7,66.57
202306,16C,ONE LIFE HARTLEPOOL PCN,U27349,BANKHOUSE SURGERY,A81007,2980,377,126.5100671,251,51,17.11409396,28,0.9,66.57
202307,16C,ONE LIFE HARTLEPOOL PCN,U27349,BANKHOUSE SURGERY,A81007,2987,314,105.1221962,209,42,14.0609307,23,0.8,66.57
202308,16C,ONE LIFE HARTLEPOOL PCN,U27349,BANKHOUSE SURGERY,A81007,2987,330,110.4787412,220,47,15.73485102,26,0.9,66.57
202309,16C,ONE LIFE HARTLEPOOL PCN,U27349,BANKHOUSE SURGERY,A81007,2999,346,115.3717906,231,54,18.006002,30,1,66.57
