Year Month,Country,BNF Chemical Substance plus Code,BNF Presentation,Supplier Name,Items,Actual Cost,ADQ Usage,List Size
202507,ENGLAND,Azathioprine (0802010G0),Azathioprine 25mg/5ml oral suspension,Specials,5,2351.602,,63879648
202507,ENGLAND,Azathioprine (0802010G0),Azathioprine 30mg/5ml oral liquid,Specials,2,1441.7248,,63879648
202507,ENGLAND,Azathioprine (0802010G0),Azathioprine 50mg/5ml oral solution,Specials,9,1873.2416,,63879648
202507,ENGLAND,Azathioprine (0802010G0),Azathioprine 50mg/5ml oral suspension,Specials,37,15429.7020782379,,63879648
202507,ENGLAND,Tacrolimus (0802020T0),Tacrolimus 2.5mg/5ml oral liquid,Specials,7,3591.4868,,63879648
202507,ENGLAND,Tacrolimus (0802020T0),Tacrolimus 5mg/5ml oral suspension,Specials,14,2582.07343919295,,63879648
202507,ENGLAND,Letrozole (0803041L0),Letrozole 2.5mg/5ml oral suspension,Specials,2,1009.3948,,63879648
202507,ENGLAND,Ferrous sulfate (0901011P0),Ferrous sulfate 60mg/5ml oral solution,Specials,14,540.374298153484,,63879648
202507,ENGLAND,Cyanocobalamin (0901020D0),Cyanocobalamin 1mg modified-release tablets,Specials,1246,74342.8855700034,,63879648
202507,ENGLAND,Cyanocobalamin (0901020D0),Cyanocobalamin 1mg tablets,Specials,2,3.13784758871726,,63879648
202507,ENGLAND,Folic acid (0901020G0),Folic acid 2.5mg/5ml oral liquid,Specials,17,339.041119328456,,63879648
202507,ENGLAND,Folic acid (0901020G0),Folic acid 5mg/5ml oral liquid,Specials,4,284.4796,,63879648
202507,ENGLAND,Hydroxocobalamin (0901020N0),Hydroxocobalamin 500micrograms/5ml oral liquid,Specials,1,250.0124,,63879648
202507,ENGLAND,Potassium chloride (0902011U0),Potassium chloride 375mg/5ml oral solution,Specials,15,18845.806,,63879648
202507,ENGLAND,Potassium chloride (0902011U0),Potassium chloride 600mg (potassium 8mmol) MR tab,Specials,61,24331.914399768,,63879648
202507,ENGLAND,Potassium chloride (0902011U0),Potassium chloride 750mg/5ml oral solution,Specials,5,3017.532,,63879648
202507,ENGLAND,Oral rehydration salts (0902012H0),Glucose monohydrate 20g/Sod chlor 3.5g/Sod bicarb 2.5g pdr,Specials,23,28597.7527398465,,63879648
202507,ENGLAND,Sodium chloride (0902012L0),Sodium chloride 1.17g/5ml (4mmol/ml) oral solution,Specials,5,58.0622079145376,,63879648
202507,ENGLAND,Sodium chloride (0902012L0),Sodium chloride 1.5g/5ml (5.13mmol/ml) oral solution,Specials,33,873.319454446459,,63879648
202507,ENGLAND,Sodium chloride (0902012L0),Sodium chloride 300mg capsules,Specials,2,476.0248,,63879648
202507,ENGLAND,Sodium chloride (0902012L0),Sodium chloride 500mg capsules,Specials,2,2766.8448,,63879648
202507,ENGLAND,Other magnesium preparations (090501300),Magnesium malate 250mg capsules,Specials,5,173.292,,63879648
202507,ENGLAND,Magnesium aspartate (0905013A0),Magnesium aspartate (magnesium 10mmol) gran for soln sachets,Specials,37,1328.92241047443,,63879648
202507,ENGLAND,Magnesium citrate (0905013F0),Magnesium citrate 100mg capsules,Specials,40,5973.596,,63879648
202507,ENGLAND,Magnesium citrate (0905013F0),Magnesium citrate 150mg tablets,Specials,71,4602.53105609528,,63879648
202507,ENGLAND,Magnesium glycerophosphate (0905013G0),Mag glycerophos (mag 121.25mg/5ml (5mmol/5ml)) susp,Specials,1,267.1424,,63879648
202507,ENGLAND,Magnesium glycerophosphate (0905013G0),Mag glycerophos (mag 97.2mg/5ml (4mmol/5ml)) soln,Specials,23,617.934811158709,,63879648
202507,ENGLAND,Magnesium glycerophosphate (0905013G0),Magn glycerophos (mag 97.2mg/5ml (4mmol/5ml)) susp,Specials,1,796.1824,,63879648
202507,ENGLAND,Magnesium glycerophosphate (0905013G0),Magnesium glycerophosphate (magnesium 48.6mg (2mmol)) caps,Specials,39,2942.6036,,63879648
202507,ENGLAND,Magnesium glycerophosphate (0905013G0),Magnesium glycerophosphate (magnesium 97.2mg (4mmol)) caps,Specials,40,1813.296,,63879648
202507,ENGLAND,Magnesium glycerophosphate (0905013G0),Magnesium glycerophosphate (magnesium 97.2mg (4mmol)) tab,Specials,11,1656.69313258073,,63879648
202507,ENGLAND,Magnesium lactate (0905013P0),Magnesium lactate 84mg modified-release tablets,Specials,5,1100.662,,63879648
202507,ENGLAND,Other phosphate supplement preparations (090502100),Phosphate 0.98mmol/ml / Sodium 0.78mmol/ml oral solution,Specials,3,679.1772,,63879648
202507,ENGLAND,Other phosphate supplement preparations (090502100),Phosphate 0.98mmol/ml / Sodium 0.78mmol/ml oral suspension,Specials,3,1214.1372,,63879648
202507,ENGLAND,Sodium dihydrogen phosphate dihydrate (0905021L0),Sodium dihydrogen phosphate dihydrate 780mg/5ml soln,Specials,6,219.306635517751,,63879648
202507,ENGLAND,Other zinc preparations (090504100),Zinc citrate 50mg capsules,Specials,2,6.3948,,63879648
202507,ENGLAND,Betacarotene (0906012B0),Betacarotene 15mg capsules,Specials,1,701.4124,,63879648
202507,ENGLAND,Betacarotene (0906012B0),Betacarotene 9mg capsules,Specials,1,24.0524,,63879648
202507,ENGLAND,Nicotinamide (0906022K0),Nicotinamide 250mg tablets,Specials,40,5935.14110207966,,63879648
202507,ENGLAND,Nicotinamide (0906022K0),Nicotinamide 500mg capsules,Specials,20,4603.198,,63879648
202507,ENGLAND,Nicotinamide (0906022K0),Nicotinamide 500mg tablets,Specials,2,690.0248,,63879648
202507,ENGLAND,Pyridoxine hydrochloride (0906024N0),Pyridoxine 100mg/5ml oral solution,Specials,54,1318.28873472957,,63879648
202507,ENGLAND,Pyridoxine hydrochloride (0906024N0),Pyridoxine 100mg/5ml oral suspension,Specials,27,1166.54274793337,,63879648
202507,ENGLAND,Pyridoxine hydrochloride (0906024N0),Pyridoxine 10mg/5ml oral liquid,Specials,2,1370.0848,,63879648
202507,ENGLAND,Pyridoxine hydrochloride (0906024N0),Pyridoxine 250mg/5ml oral liquid,Specials,1,1259.8524,,63879648
202507,ENGLAND,Pyridoxine hydrochloride (0906024N0),Pyridoxine 25mg/5ml oral liquid,Specials,7,4472.5168,,63879648
202507,ENGLAND,Pyridoxine hydrochloride (0906024N0),Pyridoxine 300mg/5ml oral solution,Specials,3,2161.9672,,63879648
202507,ENGLAND,Pyridoxine hydrochloride (0906024N0),Pyridoxine 50mg/5ml oral liquid,Specials,7,5031.0168,,63879648
202507,ENGLAND,Riboflavin (0906025P0),Riboflavin 100mg capsules,Specials,33,9198.46304914974,,63879648
202507,ENGLAND,Riboflavin (0906025P0),Riboflavin 100mg modified-release tablets,Specials,37,2034.5088,,63879648
202507,ENGLAND,Riboflavin (0906025P0),Riboflavin 100mg tablets,Specials,16,5736.0784,,63879648
202507,ENGLAND,Riboflavin (0906025P0),Riboflavin 100mg/5ml oral liquid,Specials,3,1737.8972,,63879648
202507,ENGLAND,Riboflavin (0906025P0),Riboflavin 120mg/5ml oral solution,Specials,2,5510.0248,,63879648
202507,ENGLAND,Riboflavin (0906025P0),Riboflavin 120mg/5ml oral suspension,Specials,30,1447.00454040076,,63879648
202507,ENGLAND,Riboflavin (0906025P0),Riboflavin 50mg capsules,Specials,46,10268.3604,,63879648
202507,ENGLAND,Thiamine hydrochloride (0906026M0),Thiamine 100mg/5ml oral solution,Specials,343,10232.8064144693,,63879648
202507,ENGLAND,Thiamine hydrochloride (0906026M0),Thiamine 100mg/5ml oral suspension,Specials,34,2057.72313200624,,63879648
202507,ENGLAND,Thiamine hydrochloride (0906026M0),Thiamine 50mg/5ml oral solution,Specials,3,141.0972,,63879648
202507,ENGLAND,Thiamine hydrochloride (0906026M0),Thiamine 50mg/5ml oral suspension,Specials,6,257.612423938949,,63879648
202507,ENGLAND,Other vitamin B preparations (090602800),Biotin 10mg tablets,Specials,2,767.8348,,63879648
202507,ENGLAND,Other vitamin B preparations (090602800),Biotin 10mg/5ml oral liquid,Specials,1,398.0124,,63879648
202507,ENGLAND,Other vitamin B preparations (090602800),Biotin 5mg/5ml oral liquid,Specials,2,1417.3648,,63879648
202507,ENGLAND,Other vitamin B preparations (090602800),Pyridoxal phosphate 50mg capsules,Specials,4,1412.1496,,63879648
202507,ENGLAND,Ascorbic acid (0906031C0),Ascorbic acid 500mg/5ml oral liquid,Specials,17,11646.6908,,63879648
202507,ENGLAND,Colecalciferol (0906040G0),"Colecalciferol 1,000units/5ml oral suspension",Specials,1,199.4724,,63879648
202507,ENGLAND,Colecalciferol (0906040G0),"Colecalciferol 10,000unit tablets",Specials,13,164.8212,,63879648
202507,ENGLAND,Colecalciferol (0906040G0),"Colecalciferol 10,000units/5ml oral solution",Specials,23,1434.98369199434,,63879648
202507,ENGLAND,Colecalciferol (0906040G0),"Colecalciferol 10,000units/ml oral solution",Specials,6,143.2944,,63879648
202507,ENGLAND,Colecalciferol (0906040G0),"Colecalciferol 15,000units/5ml oral solution",Specials,12,601.2788,,63879648
202507,ENGLAND,Colecalciferol (0906040G0),"Colecalciferol 15,000units/5ml oral suspension",Specials,1,17.9724,,63879648
202507,ENGLAND,Colecalciferol (0906040G0),"Colecalciferol 2,000unit capsules",Specials,5,2056.752,,63879648
202507,ENGLAND,Colecalciferol (0906040G0),"Colecalciferol 2,000unit tablets",Specials,15,414.591446141808,,63879648
202507,ENGLAND,Colecalciferol (0906040G0),"Colecalciferol 2,000units/ml oral drops sugar free",Specials,152,14754.0148,,63879648
202507,ENGLAND,Colecalciferol (0906040G0),"Colecalciferol 2,200unit capsules",Specials,14,575.5836,,63879648
202507,ENGLAND,Colecalciferol (0906040G0),"Colecalciferol 2,200unit tablets",Specials,35,1541.18668823283,,63879648
202507,ENGLAND,Colecalciferol (0906040G0),"Colecalciferol 2,500unit capsules",Specials,25,2476.75,,63879648
202507,ENGLAND,Colecalciferol (0906040G0),"Colecalciferol 20,000unit tablets",Specials,30,228.922,,63879648
202507,ENGLAND,Colecalciferol (0906040G0),"Colecalciferol 20,000units/5ml oral suspension",Specials,1,145.9624,,63879648
202507,ENGLAND,Colecalciferol (0906040G0),"Colecalciferol 20,000units/ml oral solution",Specials,2,103.389625898472,,63879648
202507,ENGLAND,Colecalciferol (0906040G0),Colecalciferol 200units/drop oral drops,Specials,58,2271.25642553994,,63879648
202507,ENGLAND,Colecalciferol (0906040G0),"Colecalciferol 3,000unit capsules",Specials,11,730.130297453645,,63879648
202507,ENGLAND,Colecalciferol (0906040G0),"Colecalciferol 3,000unit tablets",Specials,11,193.3964,,63879648
202507,ENGLAND,Colecalciferol (0906040G0),"Colecalciferol 30,000unit capsules",Specials,2,182.4548,,63879648
202507,ENGLAND,Colecalciferol (0906040G0),"Colecalciferol 300,000units/1ml inj ampoules",Specials,11,984.4364,,63879648
202507,ENGLAND,Colecalciferol (0906040G0),"Colecalciferol 40,000unit capsules",Specials,24,145.8776,,63879648
202507,ENGLAND,Colecalciferol (0906040G0),"Colecalciferol 40,000unit tablets",Specials,6,21.3644,,63879648
202507,ENGLAND,Colecalciferol (0906040G0),Colecalciferol 400unit tablets,Specials,437,34579.2433836413,,63879648
202507,ENGLAND,Colecalciferol (0906040G0),"Colecalciferol 5,000unit capsules",Specials,58,389.578820505219,,63879648
202507,ENGLAND,Colecalciferol (0906040G0),"Colecalciferol 5,000unit tablets",Specials,37,1523.80709837959,,63879648
202507,ENGLAND,Colecalciferol (0906040G0),"Colecalciferol 5,000units/5ml oral solution",Specials,15,436.446368130314,,63879648
202507,ENGLAND,Colecalciferol (0906040G0),"Colecalciferol 50,000unit tablets",Specials,107,4800.93384618047,,63879648
202507,ENGLAND,Colecalciferol (0906040G0),"Colecalciferol 6,000unit capsules",Specials,2,195.5948,,63879648
202507,ENGLAND,Colecalciferol (0906040G0),"Colecalciferol 6,000units/5ml oral liquid",Specials,1,994.0124,,63879648
202507,ENGLAND,Colecalciferol (0906040G0),Colecalciferol 600unit capsules,Specials,61,5069.79557152758,,63879648
202507,ENGLAND,Colecalciferol (0906040G0),Colecalciferol 800units/ml oral drops sugar free,Specials,17,11145.6308,,63879648
202507,ENGLAND,Ergocalciferol (0906040N0),"Ergocalciferol 1,000units/5ml oral solution",Specials,5,212.301909059913,,63879648
202507,ENGLAND,Ergocalciferol (0906040N0),"Ergocalciferol 10,000units/5ml oral solution",Specials,8,247.034728929511,,63879648
202507,ENGLAND,Ergocalciferol (0906040N0),"Ergocalciferol 10,000units/5ml oral suspension",Specials,1,35.2324,,63879648
202507,ENGLAND,Ergocalciferol (0906040N0),"Ergocalciferol 100,000units/5ml oral solution",Specials,1,31.7058797056343,,63879648
202507,ENGLAND,Ergocalciferol (0906040N0),Ergocalciferol 12.5microgram tablets,Specials,11,695.4164,,63879648
202507,ENGLAND,Ergocalciferol (0906040N0),Ergocalciferol 125microgram tablets,Specials,2,5.9848,,63879648
202507,ENGLAND,Ergocalciferol (0906040N0),"Ergocalciferol 3,000units/5ml oral suspension",Specials,1,386.6724,,63879648
202507,ENGLAND,Ergocalciferol (0906040N0),"Ergocalciferol 3,000units/ml oral solution",Specials,13,510.430023438135,,63879648
202507,ENGLAND,Ergocalciferol (0906040N0),"Ergocalciferol 3,000units/ml oral solution sugar free",Specials,1,190.0124,,63879648
202507,ENGLAND,Ergocalciferol (0906040N0),"Ergocalciferol 50,000units/5ml oral suspension",Specials,1,126.0124,,63879648
202507,ENGLAND,Ergocalciferol (0906040N0),"Ergocalciferol 6,000units/5ml oral solution",Specials,4,141.72021431967,,63879648
202507,ENGLAND,Tocopheryl acetate (0906050T0),Alpha tocopheryl acetate 100mg chewable tablets,Specials,7,501.1468,,63879648
202507,ENGLAND,Tocopheryl acetate (0906050T0),Alpha tocopheryl acetate 100mg/2ml inj ampoules,Specials,1,175.0324,,63879648
202507,ENGLAND,Menadiol sodium phosphate (0906060L0),Menadiol 5mg/5ml oral solution,Specials,3,4375.0372,,63879648
202507,ENGLAND,Menadiol sodium phosphate (0906060L0),Menadiol 5mg/5ml oral suspension,Specials,4,190.7696,,63879648
202507,ENGLAND,Phytomenadione (0906060Q0),Phytomenadione 10mg tablets,Specials,27,2151.6848,,63879648
202507,ENGLAND,Phytomenadione (0906060Q0),Phytomenadione 5mg/5ml oral suspension,Specials,1,565.3124,,63879648
202507,ENGLAND,Sucrase (0908010AL),"Sucrase 58,000units/5ml oral solution",Specials,3,10284.4172,,63879648
202507,ENGLAND,Sodium benzoate (0908010N0),Sodium benzoate 1.5g/5ml oral solution,Specials,1,38.5824,,63879648
202507,ENGLAND,Sodium benzoate (0908010N0),Sodium benzoate 2g/5ml oral solution,Specials,1,710.0524,,63879648
202507,ENGLAND,Sodium benzoate (0908010N0),Sodium benzoate 500mg tablets,Specials,3,6839.4372,,63879648
202507,ENGLAND,Sodium benzoate (0908010N0),Sodium benzoate 500mg/5ml oral solution,Specials,18,2967.15718989681,,63879648
202507,ENGLAND,Sodium phenylbutyrate (0908010P0),Sodium phenylbutyrate 1.25g/5ml oral suspension,Specials,4,17005.5302965499,,63879648
202507,ENGLAND,Levocarnitine (0908010Z0),Levocarnitine/L-Carnitine 500mg capsules,Specials,3,1035.5772,,63879648
202507,ENGLAND,Other amino acidandnutritional agent preparations (091101000),Arginine 2g/5ml oral solution,Specials,2,300.447826154547,,63879648
202507,ENGLAND,Other amino acidandnutritional agent preparations (091101000),Arginine 500mg capsules,Specials,9,1386.1416,,63879648
202507,ENGLAND,Other amino acidandnutritional agent preparations (091101000),Arginine 500mg/5ml oral solution,Specials,13,1807.91099384418,,63879648
202507,ENGLAND,Other amino acidandnutritional agent preparations (091101000),Glycine 500mg capsules,Specials,3,2614.9072,,63879648
202507,ENGLAND,Other amino acidandnutritional agent preparations (091101000),Glycine 750mg/5ml oral solution,Specials,1,540.0124,,63879648
202507,ENGLAND,Other amino acidandnutritional agent preparations (091101000),Glycine powder,Specials,1,109.7924,,63879648
202507,ENGLAND,Taurine (0911010T0),Taurine 500mg capsules,Specials,28,1591.7972,,63879648
202507,ENGLAND,Other enzyme preparations 0911020 (091102000),Ubidecarenone 25mg/5ml oral solution,Specials,3,3253.9372,,63879648
202507,ENGLAND,Other enzyme preparations 0911020 (091102000),Ubidecarenone 50mg/5ml oral solution,Specials,6,9617.9544,,63879648
202507,ENGLAND,Other health supplement preparations (091200000),Copper citrate 2mg capsules,Specials,31,3754.17414280388,,63879648
202507,ENGLAND,Pdr disc/non ACBS single L-amino acid supplement (0913445) (0913445A0),Citrulline powder,Specials,1,640.0124,,63879648
202507,ENGLAND,Diclofenac sodium (1001010C0),Diclofenac 10mg/5ml oral liquid,Specials,1,87.9024,3.78,63879648
202507,ENGLAND,Diclofenac sodium (1001010C0),Diclofenac 50mg/5ml oral solution,Specials,1,450.0124,60,63879648
202507,ENGLAND,Diclofenac sodium (1001010C0),Diclofenac 50mg/5ml oral suspension,Specials,14,579.073627692782,450,63879648
202507,ENGLAND,Ibuprofen (1001010J0),Ibuprofen 200mg/5ml oral suspension,Specials,5,14.932,16.066666506,63879648
202507,ENGLAND,Indometacin (1001010K0),Indometacin 25mg/5ml oral solution,Specials,3,1355.5072,41,63879648
202507,ENGLAND,Indometacin (1001010K0),Indometacin 25mg/5ml oral suspension,Specials,42,2420.56878723508,514.5,63879648
202507,ENGLAND,Indometacin (1001010K0),Indometacin 5mg/5ml oral liquid,Specials,1,719.8324,9,63879648
202507,ENGLAND,Naproxen (1001010P0),Naproxen 200mg/5ml oral suspension,Specials,4,81.7914163630928,26.6666665,63879648
202507,ENGLAND,Hydroxychloroquine sulfate (1001030C0),Hydroxychloroquine 100mg/5ml oral liquid,Specials,4,354.3096,,63879648
202507,ENGLAND,Hydroxychloroquine sulfate (1001030C0),Hydroxychloroquine 200mg/5ml oral solution,Specials,3,1563.4172,,63879648
202507,ENGLAND,Hydroxychloroquine sulfate (1001030C0),Hydroxychloroquine 200mg/5ml oral suspension,Specials,21,504.781455086244,,63879648
202507,ENGLAND,Methotrexate (1001030U0),Methotrexate 10mg/5ml oral liquid,Specials,13,1537.1112,,63879648
202507,ENGLAND,Methotrexate (1001030U0),Methotrexate 12.5mg/5ml oral liquid,Specials,1,335.0124,,63879648
202507,ENGLAND,Methotrexate (1001030U0),Methotrexate 2.5mg/5ml oral liquid,Specials,6,2635.9244,,63879648
202507,ENGLAND,Methotrexate (1001030U0),Methotrexate 7.5mg/5ml oral liquid,Specials,1,711.1024,,63879648
202507,ENGLAND,Benzbromarone (1001040A0),Benzbromarone 100mg tablets,Specials,4,1568.6096,,63879648
202507,ENGLAND,Benzbromarone (1001040A0),Benzbromarone 50mg tablets,Specials,8,7237.09664795504,,63879648
202507,ENGLAND,Allopurinol (1001040C0),Allopurinol 100mg/5ml oral solution,Specials,49,1850.92348757465,,63879648
202507,ENGLAND,Allopurinol (1001040C0),Allopurinol 100mg/5ml oral suspension,Specials,86,1942.02102179134,,63879648
202507,ENGLAND,Allopurinol (1001040C0),Allopurinol 300mg/5ml oral solution,Specials,2,893.6848,,63879648
202507,ENGLAND,Allopurinol (1001040C0),Allopurinol 300mg/5ml oral suspension,Specials,22,699.213223435388,,63879648
202507,ENGLAND,Colchicine (1001040G0),Colchicine 250micrograms/5ml oral solution,Specials,1,1631.8724,,63879648
202507,ENGLAND,Colchicine (1001040G0),Colchicine 400micrograms/5ml oral suspension,Specials,1,1398.0924,,63879648
202507,ENGLAND,Other neuromuscularar transmisson preparations (100201000),Amifampridine 10mg tablets,Specials,2,5760.0248,,63879648
202507,ENGLAND,Other neuromuscularar transmisson preparations (100201000),Amifampridine 20mg tablets,Specials,1,2860.0124,,63879648
202507,ENGLAND,Pyridostigmine bromide (1002010Q0),Pyridostigmine bromide 10mg tablets,Specials,2,703.9848,,63879648
202507,ENGLAND,Pyridostigmine bromide (1002010Q0),Pyridostigmine bromide 180mg modified-release tablets,Specials,7,1707.4568,,63879648
202507,ENGLAND,Pyridostigmine bromide (1002010Q0),Pyridostigmine bromide 20mg/5ml oral suspension,Specials,41,1325.49726109892,,63879648
202507,ENGLAND,Pyridostigmine bromide (1002010Q0),Pyridostigmine bromide 30mg/5ml oral solution,Specials,2,821.8448,,63879648
202507,ENGLAND,Pyridostigmine bromide (1002010Q0),Pyridostigmine bromide 30mg/5ml oral suspension,Specials,4,61.7145828826196,,63879648
202507,ENGLAND,Pyridostigmine bromide (1002010Q0),Pyridostigmine bromide 50mg/5ml oral suspension,Specials,4,1252.17005901792,,63879648
202507,ENGLAND,Pyridostigmine bromide (1002010Q0),Pyridostigmine bromide 60mg/5ml oral suspension,Specials,3,1785.5772,,63879648
202507,ENGLAND,Baclofen (1002020C0),Baclofen 20mg/5ml oral liquid,Specials,3,4388.6872,,63879648
202507,ENGLAND,Baclofen (1002020C0),Baclofen 5mg/5ml oral suspension,Specials,1,313.8724,,63879648
202507,ENGLAND,Dantrolene sodium (1002020J0),Dantrolene 100mg/5ml oral suspension,Specials,7,369.020948481999,,63879648
202507,ENGLAND,Dantrolene sodium (1002020J0),Dantrolene 25mg/5ml oral solution,Specials,9,911.489150408124,,63879648
202507,ENGLAND,Dantrolene sodium (1002020J0),Dantrolene 25mg/5ml oral suspension,Specials,21,1203.61508224064,,63879648
202507,ENGLAND,Tizanidine hydrochloride (1002020T0),Tizanidine 2mg/5ml oral solution,Specials,18,828.699879931096,,63879648
